gid,lat,lng,time,duration
36061001402,40.717921,-73.986177,2017-09-18T15:12:57Z,60
36061001001,40.714163,-73.974404,2017-09-18T15:13:57Z,16
36061001001,40.713093,-73.970808,2017-09-18T15:14:13Z,22
36047054900,40.712053,-73.967623,2017-09-18T15:14:35Z,104
36047052500,40.710065,-73.957445,2017-09-18T15:16:19Z,25
36047052300,40.710361,-73.956873,2017-09-18T15:16:44Z,26
36047051300,40.710808,-73.956251,2017-09-18T15:17:10Z,48
36047051300,40.711316,-73.955681,2017-09-18T15:17:58Z,33
36047051300,40.711522,-73.955561,2017-09-18T15:18:31Z,17
36047051300,40.711682,-73.955440,2017-09-18T15:18:48Z,87
36047051300,40.713876,-73.953277,2017-09-18T15:20:15Z,19
36047050100,40.714476,-73.952692,2017-09-18T15:20:34Z,24
36047050100,40.715207,-73.951857,2017-09-18T15:20:58Z,17
36047050100,40.715784,-73.951302,2017-09-18T15:21:15Z,54
36047050100,40.717454,-73.948686,2017-09-18T15:22:09Z,83
36047047700,40.720702,-73.943347,2017-09-18T15:23:32Z,31
36047047700,40.721737,-73.941658,2017-09-18T15:24:03Z,20
36047044900,40.722492,-73.940463,2017-09-18T15:24:23Z,18
36047044900,40.723198,-73.938738,2017-09-18T15:24:41Z,18
36047044900,40.72345,-73.937928,2017-09-18T15:24:59Z,130
36081020500,40.728444,-73.927834,2017-09-18T15:27:09Z,28
36081020500,40.732885,-73.924458,2017-09-18T15:27:37Z,41
36081022900,40.735479,-73.917412,2017-09-18T15:28:18Z,28
36081024500,40.736781,-73.908465,2017-09-18T15:28:46Z,45
36081024700,40.740858,-73.899766,2017-09-18T15:29:31Z,29
36081026300,40.745663,-73.894942,2017-09-18T15:30:00Z,26
36081026500,40.748118,-73.895641,2017-09-18T15:30:26Z,38
36081029100,40.748408,-73.895316,2017-09-18T15:31:04Z,140
36081029100,40.750947,-73.893233,2017-09-18T15:33:24Z,16
36081028900,40.750902,-73.892626,2017-09-18T15:33:40Z,15
36081028900,40.751025,-73.892334,2017-09-18T15:33:55Z,17
36081028900,40.751077,-73.891434,2017-09-18T15:34:12Z,25
36081028700,40.751109,-73.891082,2017-09-18T15:34:37Z,15
36081028700,40.751151,-73.890633,2017-09-18T15:34:52Z,25
36081028700,40.750067,-73.888420,2017-09-18T15:35:17Z,947
36081028700,40.750067,-73.888420,2017-09-18T15:51:04Z,27
36081028700,40.749375,-73.888950,2017-09-18T15:51:31Z,45
36081028700,40.74935,-73.888994,2017-09-18T15:52:16Z,24
36081028700,40.749347,-73.889278,2017-09-18T15:52:40Z,28
36081028700,40.749253,-73.889719,2017-09-18T15:53:08Z,15
36081028700,40.749182,-73.889960,2017-09-18T15:53:23Z,64
36081028900,40.748956,-73.890992,2017-09-18T15:54:27Z,15
36081028900,40.748874,-73.891000,2017-09-18T15:54:42Z,31
36081028900,40.748461,-73.890983,2017-09-18T15:55:13Z,19
36081028900,40.748194,-73.890961,2017-09-18T15:55:32Z,23
36081028900,40.747913,-73.890872,2017-09-18T15:55:55Z,24
36081028900,40.747565,-73.890792,2017-09-18T15:56:19Z,45
36081028900,40.747066,-73.890966,2017-09-18T15:57:04Z,26
36081026700,40.746786,-73.891110,2017-09-18T15:57:30Z,16
36081026700,40.746755,-73.891154,2017-09-18T15:57:46Z,37
36081026700,40.746711,-73.891274,2017-09-18T15:58:23Z,61
36081026700,40.746714,-73.891333,2017-09-18T15:59:24Z,22
36081026700,40.746715,-73.891342,2017-09-18T15:59:46Z,13
36081026700,40.746716,-73.891356,2017-09-18T15:59:59Z,1
36081026700,40.746716,-73.891356,2017-09-18T16:00:00Z,3
36081026700,40.746717,-73.891359,2017-09-18T16:00:03Z,64589
36047014300,40.66419,-73.991622,2017-09-19T09:56:32Z,146
36047007700,40.673768,-73.998307,2017-09-19T09:58:58Z,17
36047007700,40.674539,-73.997869,2017-09-19T09:59:15Z,15
36047007700,40.675225,-73.997599,2017-09-19T09:59:30Z,29
36047007700,40.677646,-73.996257,2017-09-19T09:59:59Z,1
36047007700,40.677646,-73.996257,2017-09-19T10:00:00Z,47
36047007500,40.681485,-73.994130,2017-09-19T10:00:47Z,32
36047006900,40.683686,-73.992842,2017-09-19T10:01:19Z,25
36047007500,40.683955,-73.995004,2017-09-19T10:01:44Z,3331
36047007500,40.683955,-73.995004,2017-09-19T10:57:15Z,152
36047007500,40.680898,-73.994461,2017-09-19T10:59:47Z,0
36047007500,40.680898,-73.994461,2017-09-19T10:59:47Z,12
36047007500,40.680815,-73.994504,2017-09-19T10:59:59Z,1
36047007500,40.680815,-73.994504,2017-09-19T11:00:00Z,27
36047007500,40.680638,-73.994595,2017-09-19T11:00:27Z,16
36047007700,40.680285,-73.994878,2017-09-19T11:00:43Z,26
36047007700,40.680469,-73.994716,2017-09-19T11:01:09Z,24
36047007500,40.680615,-73.994600,2017-09-19T11:01:33Z,18
36047007500,40.68065,-73.994573,2017-09-19T11:01:51Z,18
36047007500,40.680576,-73.994634,2017-09-19T11:02:09Z,64
36047007700,40.680297,-73.994860,2017-09-19T11:03:13Z,21
36047007700,40.680302,-73.994859,2017-09-19T11:03:34Z,28
36047007700,40.679982,-73.995108,2017-09-19T11:04:02Z,18
36047007700,40.679961,-73.995103,2017-09-19T11:04:20Z,88
36047007700,40.677778,-73.996467,2017-09-19T11:05:48Z,81
36047011900,40.673856,-73.996298,2017-09-19T11:07:09Z,15
36047011900,40.673094,-73.995342,2017-09-19T11:07:24Z,28
36047012100,40.671911,-73.992958,2017-09-19T11:07:52Z,27
36047012100,40.670989,-73.990631,2017-09-19T11:08:19Z,44
36047012100,40.669959,-73.989576,2017-09-19T11:09:03Z,0
36047012100,40.669959,-73.989576,2017-09-19T11:09:03Z,26
36047012100,40.669805,-73.989453,2017-09-19T11:09:29Z,24
36047012100,40.669686,-73.989466,2017-09-19T11:09:53Z,22
36047012100,40.669554,-73.989615,2017-09-19T11:10:15Z,19
36047012100,40.669325,-73.989882,2017-09-19T11:10:34Z,22
36047011700,40.668996,-73.990033,2017-09-19T11:10:56Z,19
36047011700,40.668763,-73.990172,2017-09-19T11:11:15Z,33
36047011700,40.668299,-73.990486,2017-09-19T11:11:48Z,16
36047011700,40.668094,-73.990638,2017-09-19T11:12:04Z,23
36047011700,40.667822,-73.990850,2017-09-19T11:12:27Z,18
36047014100,40.667594,-73.991019,2017-09-19T11:12:45Z,18
36047014100,40.667354,-73.991213,2017-09-19T11:13:03Z,22
36047014100,40.667116,-73.991405,2017-09-19T11:13:25Z,20
36047014100,40.666899,-73.991562,2017-09-19T11:13:45Z,37
36047011700,40.666474,-73.992021,2017-09-19T11:14:22Z,18
36047011700,40.6663,-73.992329,2017-09-19T11:14:40Z,32
36047011700,40.666009,-73.992567,2017-09-19T11:15:12Z,21
36047011700,40.665851,-73.992671,2017-09-19T11:15:33Z,15
36047011700,40.66574,-73.992725,2017-09-19T11:15:48Z,59
36047014300,40.66531,-73.992868,2017-09-19T11:16:47Z,17
36047014300,40.665239,-73.992882,2017-09-19T11:17:04Z,27
36047014300,40.66489,-73.992797,2017-09-19T11:17:31Z,30
36047014300,40.664478,-73.992494,2017-09-19T11:18:01Z,16
36047014300,40.664344,-73.992287,2017-09-19T11:18:17Z,21
36047014300,40.664219,-73.992003,2017-09-19T11:18:38Z,28
36047014300,40.66419,-73.991622,2017-09-19T11:19:06Z,5532
36047014300,40.66419,-73.991622,2017-09-19T12:51:18Z,289
36047013900,40.670009,-73.988905,2017-09-19T12:56:07Z,16
36047012100,40.670076,-73.989053,2017-09-19T12:56:23Z,16
36047012100,40.670119,-73.989169,2017-09-19T12:56:39Z,22
36047012100,40.670121,-73.989261,2017-09-19T12:57:01Z,219
36047012100,40.670062,-73.989069,2017-09-19T13:00:40Z,43
36047012100,40.670121,-73.989442,2017-09-19T13:01:23Z,235
36047007500,40.680906,-73.994359,2017-09-19T13:05:18Z,75
36047006900,40.686324,-73.990640,2017-09-19T13:06:33Z,126
36047006900,40.686453,-73.990588,2017-09-19T13:08:39Z,20
36047006900,40.686419,-73.990620,2017-09-19T13:08:59Z,456
36061001502,40.707149,-74.004546,2017-09-19T13:16:35Z,549
36061008300,40.741251,-74.001990,2017-09-19T13:25:44Z,39
36061008300,40.741256,-74.002001,2017-09-19T13:26:23Z,0
36061008300,40.741256,-74.002001,2017-09-19T13:26:23Z,36
36061008300,40.741229,-74.001906,2017-09-19T13:26:59Z,20
36061008300,40.7412,-74.001810,2017-09-19T13:27:19Z,29
36061008300,40.741314,-74.002191,2017-09-19T13:27:48Z,54
36061008300,40.741552,-74.002978,2017-09-19T13:28:42Z,119
36061008300,40.742327,-74.004263,2017-09-19T13:30:41Z,27990
36061008300,40.742346,-74.005016,2017-09-19T21:17:11Z,170
36061008300,40.742557,-74.007892,2017-09-19T21:20:01Z,16
36061008300,40.742384,-74.007896,2017-09-19T21:20:17Z,15
36061008300,40.742193,-74.008022,2017-09-19T21:20:32Z,17
36061007900,40.741918,-74.007866,2017-09-19T21:20:49Z,20
36061007900,40.74169,-74.007765,2017-09-19T21:21:09Z,19
36061007900,40.741569,-74.007806,2017-09-19T21:21:28Z,20
36061007900,40.741551,-74.007421,2017-09-19T21:21:48Z,28
36061007900,40.741456,-74.007199,2017-09-19T21:22:16Z,22
36061007900,40.741295,-74.007366,2017-09-19T21:22:38Z,46
36061007900,40.740957,-74.007584,2017-09-19T21:23:24Z,19
36061007900,40.740682,-74.007734,2017-09-19T21:23:43Z,15
36061007900,40.740561,-74.007840,2017-09-19T21:23:58Z,33
36061007900,40.740506,-74.008020,2017-09-19T21:24:31Z,18
36061007900,40.740542,-74.008188,2017-09-19T21:24:49Z,18
36061007900,40.740629,-74.008392,2017-09-19T21:25:07Z,16
36061007900,40.740643,-74.008403,2017-09-19T21:25:23Z,11977
36061007900,40.740643,-74.008403,2017-09-20T00:45:00Z,52
36061007900,40.738661,-74.006493,2017-09-20T00:45:52Z,30
36061007900,40.739307,-74.006542,2017-09-20T00:46:22Z,21
36061007900,40.739397,-74.007088,2017-09-20T00:46:43Z,28
36061007900,40.739509,-74.008606,2017-09-20T00:47:11Z,32
36061007900,40.739017,-74.009728,2017-09-20T00:47:43Z,18
36061007900,40.738813,-74.009858,2017-09-20T00:48:01Z,33
36061007900,40.738791,-74.009864,2017-09-20T00:48:34Z,19
36061007900,40.738427,-74.009910,2017-09-20T00:48:53Z,21
36061007900,40.737926,-74.009924,2017-09-20T00:49:14Z,27
36061007500,40.735368,-74.010192,2017-09-20T00:49:41Z,16
36061007500,40.733079,-74.010392,2017-09-20T00:49:57Z,27
36061006900,40.731323,-74.010541,2017-09-20T00:50:24Z,39
36061006900,40.729632,-74.010752,2017-09-20T00:51:03Z,178
36061031703,40.717721,-74.012623,2017-09-20T00:54:01Z,20
36061031703,40.716302,-74.013293,2017-09-20T00:54:21Z,29
36061002100,40.71603,-74.012570,2017-09-20T00:54:50Z,16
36061002100,40.715266,-74.013070,2017-09-20T00:55:06Z,16
36061031703,40.71421,-74.013554,2017-09-20T00:55:22Z,23
36061031703,40.713102,-74.013761,2017-09-20T00:55:45Z,25
36061001300,40.711068,-74.013909,2017-09-20T00:56:10Z,19
36061031704,40.710458,-74.014488,2017-09-20T00:56:29Z,17
36061031704,40.7103,-74.014795,2017-09-20T00:56:46Z,33
36061031704,40.710026,-74.014903,2017-09-20T00:57:19Z,33
36061031704,40.709925,-74.014904,2017-09-20T00:57:52Z,73
36061001300,40.708255,-74.015183,2017-09-20T00:59:05Z,54
36061001300,40.706824,-74.014994,2017-09-20T00:59:59Z,1
36061001300,40.706824,-74.014994,2017-09-20T01:00:00Z,14
36061001300,40.706448,-74.014944,2017-09-20T01:00:14Z,45
36061001300,40.706687,-74.014719,2017-09-20T01:00:59Z,20
36061001300,40.706319,-74.014981,2017-09-20T01:01:19Z,18
36061001300,40.706266,-74.015076,2017-09-20T01:01:37Z,21
36061001300,40.706151,-74.015034,2017-09-20T01:01:58Z,19
36061001300,40.705918,-74.014962,2017-09-20T01:02:17Z,452
36047005900,40.676919,-74.002364,2017-09-20T01:09:49Z,41
36047007700,40.673546,-73.999600,2017-09-20T01:10:30Z,23
36047005300,40.672628,-73.999215,2017-09-20T01:10:53Z,70
36047011900,40.673061,-73.994670,2017-09-20T01:12:03Z,109
36047012100,40.670252,-73.989171,2017-09-20T01:13:52Z,20
36047012100,40.669906,-73.989118,2017-09-20T01:14:12Z,25
36047012100,40.669553,-73.989479,2017-09-20T01:14:37Z,21
36047011700,40.668063,-73.990694,2017-09-20T01:14:58Z,18
36047014100,40.666164,-73.992145,2017-09-20T01:15:16Z,31
36047014100,40.66554,-73.992492,2017-09-20T01:15:47Z,29
36047014100,40.665514,-73.992511,2017-09-20T01:16:16Z,57
36047014300,40.66419,-73.991622,2017-09-20T01:17:13Z,41511
36047014300,40.664461,-73.991579,2017-09-20T12:49:04Z,233
36047013900,40.668826,-73.989755,2017-09-20T12:52:57Z,26
36047013900,40.66932,-73.989533,2017-09-20T12:53:23Z,15
36047012100,40.669509,-73.989435,2017-09-20T12:53:38Z,47
36047012100,40.669754,-73.989386,2017-09-20T12:54:25Z,27
36047012100,40.669888,-73.989376,2017-09-20T12:54:52Z,48
36047012100,40.670101,-73.989383,2017-09-20T12:55:40Z,54
36047012100,40.670171,-73.989577,2017-09-20T12:56:34Z,39
36047012100,40.67024,-73.989723,2017-09-20T12:57:13Z,28
36047012100,40.670495,-73.990245,2017-09-20T12:57:41Z,385
36047012100,40.670495,-73.990245,2017-09-20T13:04:06Z,178
36047007700,40.676781,-73.997170,2017-09-20T13:07:04Z,26
36047007700,40.678095,-73.996310,2017-09-20T13:07:30Z,210
36047006900,40.686524,-73.990544,2017-09-20T13:11:00Z,21
36047006900,40.686527,-73.990541,2017-09-20T13:11:21Z,458
36047002100,40.704499,-73.993537,2017-09-20T13:18:59Z,643
36061006500,40.73165,-73.999597,2017-09-20T13:29:42Z,0
36061006500,40.73165,-73.999597,2017-09-20T13:29:42Z,100
36061006300,40.733062,-73.999917,2017-09-20T13:31:22Z,15
36061006300,40.733007,-73.999945,2017-09-20T13:31:37Z,180
36061006500,40.730971,-73.998055,2017-09-20T13:34:37Z,30
36061006500,40.730856,-73.997888,2017-09-20T13:35:07Z,16
36061006500,40.730785,-73.997738,2017-09-20T13:35:23Z,32
36061006500,40.730581,-73.997355,2017-09-20T13:35:55Z,19
36061006500,40.730481,-73.997084,2017-09-20T13:36:14Z,18
36061006500,40.730412,-73.996779,2017-09-20T13:36:32Z,26
36061006500,40.730248,-73.996174,2017-09-20T13:36:58Z,36
36061005900,40.730098,-73.995889,2017-09-20T13:37:34Z,20
36061005900,40.729982,-73.995641,2017-09-20T13:37:54Z,18
36061005900,40.729779,-73.995192,2017-09-20T13:38:12Z,45940
36061006500,40.729285,-73.998456,2017-09-21T02:23:52Z,106
36061003700,40.728841,-74.007889,2017-09-21T02:25:38Z,16
36061003700,40.728979,-74.009284,2017-09-21T02:25:54Z,21
36061003700,40.728978,-74.009635,2017-09-21T02:26:15Z,17
36061003700,40.728944,-74.009522,2017-09-21T02:26:32Z,84
36061003900,40.722511,-74.011772,2017-09-21T02:27:56Z,66
36061003900,40.719799,-74.012507,2017-09-21T02:29:02Z,17
36061031703,40.717754,-74.012903,2017-09-21T02:29:19Z,16
36061031703,40.716774,-74.013141,2017-09-21T02:29:35Z,57
36061031703,40.714403,-74.013661,2017-09-21T02:30:32Z,135
36061001300,40.705862,-74.015028,2017-09-21T02:32:47Z,450
36047001800,40.66641,-73.995820,2017-09-21T02:40:17Z,34
36047014300,40.665365,-73.994017,2017-09-21T02:40:51Z,22
36047014300,40.665171,-73.993865,2017-09-21T02:41:13Z,119
36047014300,40.66419,-73.991622,2017-09-21T02:43:12Z,25317
36047014300,40.66419,-73.991622,2017-09-21T09:45:09Z,181
36047004700,40.690404,-73.998572,2017-09-21T09:48:10Z,25
36047000700,40.692983,-73.999393,2017-09-21T09:48:35Z,20
36047000301,40.695168,-73.998709,2017-09-21T09:48:55Z,49
36047000100,40.701063,-73.994105,2017-09-21T09:49:44Z,51
36047002300,40.699885,-73.984092,2017-09-21T09:50:35Z,33
36047002901,40.696301,-73.977208,2017-09-21T09:51:08Z,18
36047018501,40.694228,-73.972610,2017-09-21T09:51:26Z,17
36047019100,40.6958,-73.965011,2017-09-21T09:51:43Z,26
36047053700,40.700582,-73.961547,2017-09-21T09:52:09Z,17
36047053300,40.703721,-73.959808,2017-09-21T09:52:26Z,62
36047050100,40.714328,-73.952463,2017-09-21T09:53:28Z,46
36047047700,40.720239,-73.943836,2017-09-21T09:54:14Z,170
36081022900,40.735895,-73.912647,2017-09-21T09:57:04Z,28
36081024500,40.737651,-73.905049,2017-09-21T09:57:32Z,17
36081024300,40.739437,-73.900747,2017-09-21T09:57:49Z,16
36081048300,40.741292,-73.897552,2017-09-21T09:58:05Z,114
36081030902,40.760572,-73.895626,2017-09-21T09:59:59Z,1
36081030902,40.760574,-73.895626,2017-09-21T10:00:00Z,20
36081030904,40.764053,-73.895278,2017-09-21T10:00:20Z,176
36081033100,40.771604,-73.869153,2017-09-21T10:03:16Z,16
36081033100,40.770488,-73.867292,2017-09-21T10:03:32Z,119
36081033100,40.771381,-73.865781,2017-09-21T10:05:31Z,12848
25025070200,42.351575,-71.062973,2017-09-21T13:39:39Z,189
25025070101,42.352491,-71.058047,2017-09-21T13:42:48Z,17
25025070101,42.352634,-71.056364,2017-09-21T13:43:05Z,345
25025981501,42.362614,-71.072056,2017-09-21T13:48:50Z,16
25025981501,42.360737,-71.072709,2017-09-21T13:49:06Z,89
25025981501,42.360411,-71.072473,2017-09-21T13:50:35Z,208
25017353102,42.356951,-71.092472,2017-09-21T13:54:03Z,20
25017353102,42.356945,-71.092427,2017-09-21T13:54:23Z,27
25017353102,42.357069,-71.092423,2017-09-21T13:54:50Z,24
25017353102,42.357275,-71.092392,2017-09-21T13:55:14Z,164
25017353102,42.361586,-71.091494,2017-09-21T13:57:58Z,121
25017353102,42.361084,-71.088304,2017-09-21T13:59:59Z,1
25017353102,42.361084,-71.088304,2017-09-21T14:00:00Z,78
25017353102,42.360758,-71.086238,2017-09-21T14:01:18Z,75670
25021418004,42.233313,-71.007008,2017-09-22T11:02:28Z,71
25021418004,42.235447,-71.006542,2017-09-22T11:03:39Z,17
25021418004,42.237014,-71.006007,2017-09-22T11:03:56Z,237
25021417701,42.25744,-71.010706,2017-09-22T11:07:53Z,229
25021417502,42.272005,-71.026176,2017-09-22T11:11:42Z,16
25021417502,42.273247,-71.027432,2017-09-22T11:11:58Z,199
25025100603,42.287154,-71.040500,2017-09-22T11:15:17Z,15
25025100603,42.289032,-71.042451,2017-09-22T11:15:32Z,210
25025091001,42.310629,-71.053630,2017-09-22T11:19:02Z,24
25025091001,42.313777,-71.052178,2017-09-22T11:19:26Z,1508
25017352400,42.362039,-71.081656,2017-09-22T11:44:34Z,61
25017352400,42.362034,-71.081675,2017-09-22T11:45:35Z,72
25017352400,42.362346,-71.083249,2017-09-22T11:46:47Z,0
25017352400,42.362346,-71.083249,2017-09-22T11:46:47Z,54
25017352400,42.362346,-71.083249,2017-09-22T11:47:41Z,78
25017352400,42.362676,-71.085162,2017-09-22T11:48:59Z,19
25017352400,42.362525,-71.084895,2017-09-22T11:49:18Z,19
25017352400,42.362432,-71.084777,2017-09-22T11:49:37Z,21
25017353102,42.362283,-71.084798,2017-09-22T11:49:58Z,19
25017353102,42.362117,-71.084909,2017-09-22T11:50:17Z,20
25017353102,42.362133,-71.085002,2017-09-22T11:50:37Z,15
25017353102,42.362188,-71.085063,2017-09-22T11:50:52Z,21
25017353102,42.362294,-71.085151,2017-09-22T11:51:13Z,109
25017352400,42.362549,-71.085341,2017-09-22T11:53:02Z,35
25017352400,42.362436,-71.085646,2017-09-22T11:53:37Z,24
25017353102,42.362325,-71.085860,2017-09-22T11:54:01Z,17
25017353102,42.362239,-71.086006,2017-09-22T11:54:18Z,65
25017353102,42.36189,-71.086579,2017-09-22T11:55:23Z,80
25017353102,42.361397,-71.087415,2017-09-22T11:56:43Z,26
25017353102,42.361194,-71.087552,2017-09-22T11:57:09Z,44277
25021422502,42.215933,-70.930749,2017-09-23T00:15:06Z,317
25021422600,42.215626,-70.921443,2017-09-23T00:20:23Z,29
25021422600,42.215637,-70.921204,2017-09-23T00:20:52Z,34
25021422600,42.215636,-70.921189,2017-09-23T00:21:26Z,31
25021422600,42.21564,-70.921172,2017-09-23T00:21:57Z,36
25021422600,42.215627,-70.921181,2017-09-23T00:22:33Z,22
25021422600,42.215646,-70.921165,2017-09-23T00:22:55Z,44
25021422600,42.215662,-70.921147,2017-09-23T00:23:39Z,141
25021422502,42.215933,-70.930749,2017-09-23T00:26:00Z,328350
36061005400,40.73814,-73.992942,2017-09-26T19:38:30Z,45
36061005400,40.737918,-73.992454,2017-09-26T19:39:15Z,27
36061005400,40.737675,-73.992492,2017-09-26T19:39:42Z,16
36061005400,40.737542,-73.992541,2017-09-26T19:39:58Z,20
36061005400,40.737498,-73.992735,2017-09-26T19:40:18Z,27
36061005400,40.737635,-73.993268,2017-09-26T19:40:45Z,23
36061005400,40.737773,-73.993648,2017-09-26T19:41:08Z,22
36061005400,40.737908,-73.993999,2017-09-26T19:41:30Z,18
36061005400,40.738007,-73.994250,2017-09-26T19:41:48Z,24
36061005400,40.73814,-73.994555,2017-09-26T19:42:12Z,33
36061005400,40.73835,-73.994934,2017-09-26T19:42:45Z,26
36061005400,40.738546,-73.995204,2017-09-26T19:43:11Z,16
36061005400,40.738546,-73.995353,2017-09-26T19:43:27Z,18
36061005400,40.73858,-73.995609,2017-09-26T19:43:45Z,27
36061005400,40.73856,-73.995857,2017-09-26T19:44:12Z,18
36061005400,40.738542,-73.995917,2017-09-26T19:44:30Z,28
36061005400,40.738472,-73.995979,2017-09-26T19:44:58Z,16723
36047005300,40.67682,-74.019591,2017-09-27T00:23:41Z,42
36047005300,40.677148,-74.017010,2017-09-27T00:24:23Z,28
36047005300,40.676672,-74.016168,2017-09-27T00:24:51Z,68
36047005300,40.678319,-74.013912,2017-09-27T00:25:59Z,74
36047005900,40.681089,-74.008495,2017-09-27T00:27:13Z,49
36047005900,40.68192,-74.007399,2017-09-27T00:28:02Z,132
36047005300,40.673686,-73.999785,2017-09-27T00:30:14Z,22
36047001800,40.671686,-73.998694,2017-09-27T00:30:36Z,15
36047001800,40.670239,-73.997901,2017-09-27T00:30:51Z,19
36047001800,40.669171,-73.997346,2017-09-27T00:31:10Z,55
36047001800,40.667846,-73.996369,2017-09-27T00:32:05Z,68
36047001800,40.666211,-73.995299,2017-09-27T00:33:13Z,129
36047014300,40.66419,-73.991622,2017-09-27T00:35:22Z,42649
36047014300,40.664461,-73.991579,2017-09-27T12:26:11Z,159
36047014100,40.666758,-73.991452,2017-09-27T12:28:50Z,18
36047014100,40.667044,-73.991240,2017-09-27T12:29:08Z,60
36047014100,40.667572,-73.990924,2017-09-27T12:30:08Z,18
36047014100,40.667741,-73.990795,2017-09-27T12:30:26Z,28
36047013900,40.668085,-73.990515,2017-09-27T12:30:54Z,32
36047013900,40.668492,-73.990183,2017-09-27T12:31:26Z,63
36047013900,40.669198,-73.989626,2017-09-27T12:32:29Z,57
36047012100,40.669843,-73.989201,2017-09-27T12:33:26Z,20
36047012100,40.669983,-73.989044,2017-09-27T12:33:46Z,18
36047013900,40.669905,-73.989012,2017-09-27T12:34:04Z,18
36047013900,40.669917,-73.989010,2017-09-27T12:34:22Z,19
36047012100,40.670057,-73.989081,2017-09-27T12:34:41Z,105
36047012100,40.671155,-73.989722,2017-09-27T12:36:26Z,0
36047012100,40.671155,-73.989722,2017-09-27T12:36:26Z,1086
36061001300,40.707607,-74.012689,2017-09-27T12:54:32Z,327
36061004700,40.721462,-74.001987,2017-09-27T12:59:59Z,1
36061004700,40.721462,-74.001987,2017-09-27T13:00:00Z,328
36061005200,40.73532,-73.991283,2017-09-27T13:05:28Z,0
36061005200,40.73532,-73.991283,2017-09-27T13:05:28Z,80
36061005200,40.736265,-73.990534,2017-09-27T13:06:48Z,23
